brand,product,url,imgSrc,name,categories,specific,hex,lightness,in_india,R,G,B
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2309445sw?$50px$,honey bronze,"food, metal",4W1,#C3965B,0.56078431372549,True,195,150,91
Estée Lauder,Futurist Hydra Rescue Moisturizing Makeup SPF 45,https://www.ulta.com/futurist-hydra-rescue-moisturizing-makeup-spf-45?productId=pimprod2013152,https://images.ulta.com/is/image/Ulta/2559129sw?$50px$,honey bronze,"food, metal",4W1,#DD9C68,0.637254901960784,True,221,156,104
Clinique,Chubby in the Nude Foundation Stick,https://www.sephora.com/product/chubby-in-nude-foundation-stick-P404468?icid2=products%20grid:p404468,/productimages/sku/s1775279+sw.jpg,normous neutral,"misc, descriptor",,#D19C78,0.645098039215686,True,209,156,120
Wet N Wild,PhotoFocus Liquid Foundation,https://www.ulta.com/photofocus-liquid-foundation?productId=xlsImpprod16731069,https://images.ulta.com/is/image/Ulta/2518270sw?$50px$,golden beige,"descriptor, color",,#D09F76,0.63921568627451,True,208,159,118
Clinique,Beyond Perfecting Foundation + Concealer,https://www.ulta.com/beyond-perfecting-foundation-concealer?productId=xlsImpprod12021005,https://images.ulta.com/is/image/Ulta/2544053sw?$50px$,shell,gem,CN 0.5,#F7EADF,0.92156862745098,True,247,234,223
Revlon,ColorStay Light Cover Liquid Foundation,https://www.ulta.com/colorstay-light-cover-liquid-foundation?productId=pimprod2021383,https://images.ulta.com/is/image/Ulta/2573026sw?$50px$,crème brulee,food,210,#D6B28C,0.694117647058824,True,214,178,140
Clinique,Superbalanced Makeup,https://www.ulta.com/superbalanced-makeup?productId=xlsImpprod10791911,https://images.ulta.com/is/image/Ulta/2153597?$sm$,light,descriptor,34,#F9F9F9,0.976470588235294,True,249,249,249
Clinique,Even Better Makeup Broad Spectrum SPF 15,https://www.ulta.com/even-better-makeup-broad-spectrum-spf-15?productId=xlsImpprod10791919,https://images.ulta.com/is/image/Ulta/2206262sw?$50px$,beige,color,CN 74,#D09B73,0.633333333333333,True,208,155,115
Wet N Wild,PhotoFocus Stick Foundation,https://www.ulta.com/photofocus-stick-foundation?productId=pimprod2003352,https://images.ulta.com/is/image/Ulta/2539255sw?$50px$,soft ivory,"descriptor, gem, color",,#F1C296,0.766666666666667,True,241,194,150
Revlon,ColorStay Makeup For Normal/Dry Skin,https://www.ulta.com/colorstay-makeup-normaldry-skin?productId=xlsImpprod1810159,https://images.ulta.com/is/image/Ulta/2535165sw?$50px$,walnut,wood,500,#A74E18,0.374509803921569,True,167,78,24
Maybelline,Dream Urban Cover Flawless Coverage Foundation SPF 50,https://www.ulta.com/dream-urban-cover-flawless-coverage-foundation-spf-50?productId=pimprod2006666,https://images.ulta.com/is/image/Ulta/2545976sw?$50px$,sun beige,"misc, color",,#CAAA83,0.652941176470588,True,202,170,131
Estée Lauder,Double Wear Light Soft Matte Hydra Makeup,https://www.ulta.com/double-wear-light-soft-matte-hydra-makeup?productId=xlsImpprod18971003,https://images.ulta.com/is/image/Ulta/2531660sw?$50px$,ivory beige,"gem, color",3N1,#C79677,0.623529411764706,True,199,150,119
Maybelline,Fit Me Dewy + Smooth Foundation,https://www.ulta.com/fit-me-dewy-smooth-foundation?productId=xlsImpprod2980151,https://images.ulta.com/is/image/Ulta/2537809sw?$50px$,light beige,"descriptor, color",,#D2AD81,0.664705882352941,True,210,173,129
Revlon,ColorStay Makeup For Combo/Oily Skin,https://www.ulta.com/colorstay-makeup-combooily-skin?productId=xlsImpprod1810157,https://images.ulta.com/is/image/Ulta/2123484sw?$50px$,nude,skin,200,#F1B396,0.766666666666667,True,241,179,150
Maybelline,Dream Radiant Liquid Foundation,https://www.ulta.com/dream-radiant-liquid-foundation?productId=pimprod2011884,https://images.ulta.com/is/image/Ulta/2558039sw?$50px$,creamy natural,"drink, skin",,#EDC6A5,0.788235294117647,True,237,198,165
Clinique,Even Better Glow Light Reflecting Makeup Broad Spectrum SPF 15,https://www.ulta.com/even-better-glow-light-reflecting-makeup-broad-spectrum-spf-15?productId=xlsImpprod16641043,https://images.ulta.com/is/image/Ulta/2515641sw?$50px$,fair,descriptor,CN 20,#E5AE82,0.703921568627451,True,229,174,130
L'Oréal,True Match Super-Blendable Foundation Makeup,https://www.ulta.com/true-match-super-blendable-foundation-makeup?productId=fs1017872,https://images.ulta.com/is/image/Ulta/2094973sw?$50px$,light ivory,"descriptor, gem, color",,#D1B094,0.7,True,209,176,148
Estée Lauder,Double Wear Stay In Place Matte Powder Foundation,https://www.ulta.com/double-wear-stay-in-place-matte-powder-foundation?productId=pimprod2003118,https://images.ulta.com/is/image/Ulta/2541001sw?$50px$,rich chestnut,"descriptor, food",5C1,#E2A06E,0.658823529411765,True,226,160,110
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2531244sw?$50px$,sandbar,rock,3C3,#BE864A,0.517647058823529,True,190,134,74
Revlon,ColorStay Full Cover Foundation,https://www.ulta.com/colorstay-full-cover-foundation?productId=xlsImpprod18391067,https://images.ulta.com/is/image/Ulta/2527763sw?$50px$,mahogany,wood,420,#945A3A,0.403921568627451,True,148,90,58
Clinique,Acne Solutions Liquid Makeup,https://www.ulta.com/acne-solutions-liquid-makeup?productId=xlsImpprod10791923,https://images.ulta.com/is/image/Ulta/2218327sw?$50px$,fresh golden,"misc, descriptor",,#B3743E,0.472549019607843,True,179,116,62
Estée Lauder,Double Wear Stay In Place Matte Powder Foundation,https://www.ulta.com/double-wear-stay-in-place-matte-powder-foundation?productId=pimprod2003118,https://images.ulta.com/is/image/Ulta/2540999sw?$50px$,cashew,food,3W2,#FACE91,0.774509803921569,True,250,206,145
Estée Lauder,Double Wear Light Soft Matte Hydra Makeup,https://www.ulta.com/double-wear-light-soft-matte-hydra-makeup?productId=xlsImpprod18971003,https://images.ulta.com/is/image/Ulta/2531665sw?$50px$,honey bronze,"food, metal",4W1,#D19C68,0.613725490196078,True,209,156,104
Revlon,ColorStay Makeup For Combo/Oily Skin,https://www.ulta.com/colorstay-makeup-combooily-skin?productId=xlsImpprod1810157,https://images.ulta.com/is/image/Ulta/2123483sw?$50px$,buff,color,150,#F8C6A1,0.801960784313726,True,248,198,161
Clinique,Acne Solutions Liquid Makeup,https://www.ulta.com/acne-solutions-liquid-makeup?productId=xlsImpprod10791923,https://images.ulta.com/is/image/Ulta/2278788sw?$50px$,fresh deep neutral,"misc, descriptor",,#D38F57,0.584313725490196,True,211,143,87
L'Oréal,Infallible Fresh Wear 24HR Foundation,https://www.ulta.com/infallible-fresh-wear-24hr-foundation?productId=pimprod2002481,https://images.ulta.com/is/image/Ulta/2538152sw?$50px$,linen,textile,,#E6C198,0.749019607843137,True,230,193,152
Estée Lauder,Double Wear Light Soft Matte Hydra Makeup,https://www.ulta.com/double-wear-light-soft-matte-hydra-makeup?productId=xlsImpprod18971003,https://images.ulta.com/is/image/Ulta/2531663sw?$50px$,desert,rock,2N1,#D4A881,0.668627450980392,True,212,168,129
Clinique,Even Better Makeup Broad Spectrum SPF 15,https://www.ulta.com/even-better-makeup-broad-spectrum-spf-15?productId=xlsImpprod10791919,https://images.ulta.com/is/image/Ulta/2206261sw?$50px$,vanilla,food,CN 70,#D6A682,0.674509803921569,True,214,166,130
Estée Lauder,Double Wear Stay In Place Matte Powder Foundation,https://www.ulta.com/double-wear-stay-in-place-matte-powder-foundation?productId=pimprod2003118,https://images.ulta.com/is/image/Ulta/2541018sw?$50px$,rich java,"descriptor, drink",8C1,#9E613B,0.425490196078431,True,158,97,59
Estée Lauder,Futurist Hydra Rescue Moisturizing Makeup SPF 45,https://www.ulta.com/futurist-hydra-rescue-moisturizing-makeup-spf-45?productId=pimprod2013152,https://images.ulta.com/is/image/Ulta/2577963sw?$50px$,buff,color,2N2,#CEB096,0.698039215686274,True,206,176,150
E.L.F. Cosmetics,Flawless Finish Foundation,https://www.ulta.com/flawless-finish-foundation?productId=xlsImpprod14541123,https://images.ulta.com/is/image/Ulta/2538883sw?$50px$,almond,food,,#C5893E,0.507843137254902,True,197,137,62
E.L.F. Cosmetics,Flawless Finish Foundation,https://www.ulta.com/flawless-finish-foundation?productId=xlsImpprod14541123,https://images.ulta.com/is/image/Ulta/2554507sw?$50px$,chocolate,food,,#855444,0.394117647058824,True,133,84,68
L'Oréal,Age Perfect Radiant Serum Foundation,https://www.ulta.com/age-perfect-radiant-serum-foundation?productId=pimprod2017262,https://images.ulta.com/is/image/Ulta/2569312sw?$50px$,golden beige,"descriptor, color",,#F5CB9F,0.792156862745098,True,245,203,159
Maybelline,Fit Me Dewy + Smooth Foundation,https://www.ulta.com/fit-me-dewy-smooth-foundation?productId=xlsImpprod2980151,https://images.ulta.com/is/image/Ulta/2225227?$sm$,sandy beige,"rock, color",,#FDFCFB,0.988235294117647,True,253,252,251
Clinique,Even Better Makeup Broad Spectrum SPF 15,https://www.ulta.com/even-better-makeup-broad-spectrum-spf-15?productId=xlsImpprod10791919,https://images.ulta.com/is/image/Ulta/2533222sw?$50px$,toasted wheat,food,WN 76,#C99567,0.596078431372549,True,201,149,103
Maybelline,SuperStay Full Coverage Powder Foundation,https://www.ulta.com/superstay-full-coverage-powder-foundation?productId=pimprod2002809,https://images.ulta.com/is/image/Ulta/2537771sw?$tn$,fair porcelain,"descriptor, misc",,#F5EFE6,0.931372549019608,True,245,239,230
Clinique,Even Better Refresh™ Hydrating and Repairing Foundation,https://www.sephora.com/product/even-better-refresh-hydrating-and-repairing-foundation-P446874?skuId=2256717&icid2=products%20grid:p446874,/productimages/sku/s2256717+sw.jpg,clove,food,WN 122,#975B38,0.405882352941176,True,151,91,56
L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,https://www.ulta.com/infallible-pro-matte-liquid-longwear-foundation?productId=xlsImpprod11861081,https://images.ulta.com/is/image/Ulta/2547746sw?$50px$,brown suede,"color, textile",113,#8E6149,0.42156862745098,True,142,97,73
Estée Lauder,Futurist Hydra Rescue Moisturizing Makeup SPF 45,https://www.ulta.com/futurist-hydra-rescue-moisturizing-makeup-spf-45?productId=pimprod2013152,https://images.ulta.com/is/image/Ulta/2559138sw?$50px$,intense java,"misc, drink",8C2,#603730,0.282352941176471,True,96,55,48
Maybelline,Fit Me Matte + Poreless Liquid Foundation,https://www.ulta.com/fit-me-matte-poreless-liquid-foundation?productId=xlsImpprod11861007,https://images.ulta.com/is/image/Ulta/2282921sw?$50px$,coconut,food,355,#AE6742,0.470588235294118,True,174,103,66
L'Oréal,Infallible Fresh Wear 24HR Foundation,https://www.ulta.com/infallible-fresh-wear-24hr-foundation?productId=pimprod2002481,https://images.ulta.com/is/image/Ulta/2538191sw?$50px$,radiant honey,"misc, food, compliment",,#D5A67E,0.664705882352941,True,213,166,126
E.L.F. Cosmetics,Flawless Finish Foundation,https://www.ulta.com/flawless-finish-foundation?productId=xlsImpprod14541123,https://images.ulta.com/is/image/Ulta/2554935sw?$50px$,sienna,rock,,#8A6051,0.429411764705882,True,138,96,81
Clinique,Acne Solutions Liquid Makeup,https://www.ulta.com/acne-solutions-liquid-makeup?productId=xlsImpprod10791923,https://images.ulta.com/is/image/Ulta/2218328sw?$50px$,fresh amber,"misc, gem, color",,#995D2A,0.382352941176471,True,153,93,42
L'Oréal,Infallible Fresh Wear 24HR Foundation,https://www.ulta.com/infallible-fresh-wear-24hr-foundation?productId=pimprod2002481,https://images.ulta.com/is/image/Ulta/2538188sw?$50px$,deep golden,descriptor,,#9C562F,0.398039215686274,True,156,86,47
E.L.F. Cosmetics,Flawless Finish Foundation,https://www.ulta.com/flawless-finish-foundation?productId=xlsImpprod14541123,https://images.ulta.com/is/image/Ulta/2538885sw?$50px$,linen,textile,,#EBBD87,0.725490196078431,True,235,189,135
Clinique,Even Better Makeup Broad Spectrum SPF 15,https://www.ulta.com/even-better-makeup-broad-spectrum-spf-15?productId=xlsImpprod10791919,https://images.ulta.com/is/image/Ulta/2206259sw?$50px$,neutral,descriptor,CN 52,#DDAB86,0.696078431372549,True,221,171,134
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2309450sw?$50px$,nutmeg,food,6W2,#915C31,0.380392156862745,True,145,92,49
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2309443sw?$50px$,cashew,food,3W2,#C19B55,0.545098039215686,True,193,155,85
Clinique,Even Better Glow Light Reflecting Makeup Broad Spectrum SPF 15,https://www.ulta.com/even-better-glow-light-reflecting-makeup-broad-spectrum-spf-15?productId=xlsImpprod16641043,https://images.ulta.com/is/image/Ulta/2515652sw?$50px$,cream chamois,misc,CN 40,#D7A580,0.672549019607843,True,215,165,128
Clinique,Acne Solutions Liquid Makeup,https://www.ulta.com/acne-solutions-liquid-makeup?productId=xlsImpprod10791923,https://images.ulta.com/is/image/Ulta/2218325sw?$50px$,fresh beige,"misc, color",,#D09B73,0.633333333333333,True,208,155,115
L'Oréal,True Match Lumi Healthy Luminous Makeup,https://www.ulta.com/true-match-lumi-healthy-luminous-makeup?productId=xlsImpprod4480167,https://images.ulta.com/is/image/Ulta/2246803sw?$50px$,nut brown/cocoa,"food, color",,#7D523A,0.358823529411765,True,125,82,58
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2532222sw?$50px$,maple sugar,food,4N3,#C69051,0.547058823529412,True,198,144,81
Wet N Wild,Photo Focus Dewy Foundation,https://www.ulta.com/photo-focus-dewy-foundation?productId=pimprod2013416,https://images.ulta.com/is/image/Ulta/2558117sw?$50px$,caramel,food,,#A9793C,0.449019607843137,True,169,121,60
Maybelline,Super Stay Full Coverage Foundation,https://www.ulta.com/super-stay-full-coverage-foundation?productId=xlsImpprod17161541,https://images.ulta.com/is/image/Ulta/2519481sw?$50px$,classic ivory,"gem, color, compliment",120,#E0BD9B,0.743137254901961,True,224,189,155
Estée Lauder,Double Wear Light Soft Matte Hydra Makeup,https://www.ulta.com/double-wear-light-soft-matte-hydra-makeup?productId=xlsImpprod18971003,https://images.ulta.com/is/image/Ulta/2531219sw?$50px$,pebble,rock,3C2,#C09B80,0.627450980392157,True,192,155,128
Huda Beauty,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,https://www.sephora.com/product/huda-beauty-fauxfilter-skin-finish-buildable-coverage-foundation-stick-P465324?icid2=products%20grid:p465324,/productimages/sku/s2395820+sw.jpg,mocha,drink,500G,#AC7E58,0.509803921568627,True,172,126,88
Maybelline,Super Stay Full Coverage Foundation,https://www.ulta.com/super-stay-full-coverage-foundation?productId=xlsImpprod17161541,https://images.ulta.com/is/image/Ulta/2519500sw?$50px$,coconut,food,355,#935F3F,0.411764705882353,True,147,95,63
Clinique,Beyond Perfecting Foundation + Concealer,https://www.ulta.com/beyond-perfecting-foundation-concealer?productId=xlsImpprod12021005,https://images.ulta.com/is/image/Ulta/2282779sw?$50px$,golden,descriptor,WN 114,#B3743E,0.472549019607843,True,179,116,62
Clinique,Acne Solutions Liquid Makeup,https://www.ulta.com/acne-solutions-liquid-makeup?productId=xlsImpprod10791923,https://images.ulta.com/is/image/Ulta/2278786sw?$50px$,fresh cream chamois,misc,,#DEB192,0.72156862745098,True,222,177,146
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2309456sw?$50px$,rich mahogany,"descriptor, wood",7C1,#794829,0.317647058823529,True,121,72,41
L'Oréal,True Match Lumi Healthy Luminous Makeup,https://www.ulta.com/true-match-lumi-healthy-luminous-makeup?productId=xlsImpprod4480167,https://images.ulta.com/is/image/Ulta/2246791sw?$50px$,buff beige,color,,#C89874,0.619607843137255,True,200,152,116
L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,https://www.ulta.com/infallible-pro-matte-liquid-longwear-foundation?productId=xlsImpprod11861081,https://images.ulta.com/is/image/Ulta/2283483sw?$50px$,natural beige,"skin, color",105,#EBAF77,0.694117647058824,True,235,175,119
L'Oréal,True Match Lumi Healthy Luminous Makeup,https://www.ulta.com/true-match-lumi-healthy-luminous-makeup?productId=xlsImpprod4480167,https://images.ulta.com/is/image/Ulta/2246796sw?$50px$,creamy natural,"drink, skin",,#DFB798,0.735294117647059,True,223,183,152
Wet N Wild,PhotoFocus Liquid Foundation,https://www.ulta.com/photofocus-liquid-foundation?productId=xlsImpprod16731069,https://images.ulta.com/is/image/Ulta/2518277sw?$50px$,nude ivory,"skin, gem, color",,#EDBFA1,0.780392156862745,True,237,191,161
Clinique,Beyond Perfecting Powder Foundation + Concealer,https://www.ulta.com/beyond-perfecting-powder-foundation-concealer?productId=xlsImpprod12991071,https://images.ulta.com/is/image/Ulta/2291658sw?$50px$,golden,descriptor,24,#B3743E,0.472549019607843,True,179,116,62
Clinique,Beyond Perfecting Foundation + Concealer,https://www.ulta.com/beyond-perfecting-foundation-concealer?productId=xlsImpprod12021005,https://images.ulta.com/is/image/Ulta/2512314sw?$50px$,ecru,color,WN 22,#E6AD7E,0.698039215686274,True,230,173,126
Clinique,Beyond Perfecting Foundation + Concealer,https://www.ulta.com/beyond-perfecting-foundation-concealer?productId=xlsImpprod12021005,https://images.ulta.com/is/image/Ulta/2282780sw?$50px$,amber,"gem, color",WN 118,#995D2A,0.382352941176471,True,153,93,42
Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,https://images.ulta.com/is/image/Ulta/2309433sw?$50px$,cool bone,"descriptor, gem",1C1,#DFC19F,0.749019607843137,True,223,193,159
Clinique,Even Better Makeup Broad Spectrum SPF 15,https://www.ulta.com/even-better-makeup-broad-spectrum-spf-15?productId=xlsImpprod10791919,https://images.ulta.com/is/image/Ulta/2533241sw?$50px$,mahogany,wood,WN 125,#815641,0.380392156862745,True,129,86,65
